0 1 0.737684 0.544697 0.402696 0.298198 0.221504 0.164565 0.122691 0.0920063 0.0694165 0.0524255 0.0397228 0.0302653 0.0231243 0.0175084 0.0129517 0.0090949 0.0057214 0.00270874 1e-06 
1 -1906.06 -1907.64 -1906.9 -1906.34 -1913.5 -1913.5 -1905.8 -1913.85 -1908.74 -1943.08 -1956.97 -1908.19 -1920.18 -1923.8 -1972.5 -1927.66 -2035.63 -2048.04 -2197.13 -2094.48 
1 -1906.49 -1906.63 -1906.49 -1906.51 -1907.64 -1908.5 -1918.68 -1913.5 -1908.74 -1927.66 -1923.8 -1913.85 -1935.03 -1983.39 -2067.46 -2129.59 -2045.88 -1956.97 -2197.13 -2048.04 
1 -1908.64 -1906.16 -1907.72 -1909.48 -1908.37 -1906.63 -1917.29 -1926.5 -1913.85 -1920.34 -1923.88 -1960.32 -1930.39 -1906.9 -1952.63 -2144 -2048.04 -1954.68 -2045.88 -2197.13 
1 -1905.93 -1906.63 -1906.16 -1908.37 -1913.32 -1912.31 -1917.29 -1952.63 -1913.85 -1916.85 -1960.32 -1924.41 -1908.72 -2048.04 -1929.58 -2073.52 -2018.33 -2197.13 -1939.5 -2143.19 
1 -1906.45 -1913.32 -1908.72 -1909.77 -1913.78 -1909.18 -1906.31 -1912.31 -1952.85 -1913.85 -2000.43 -1929.58 -1934.69 -1945.93 -2086.99 -1924.41 -1916.29 -2073.52 -1990.8 -2124.57 
1 -1906.94 -1907.48 -1908.41 -1907.65 -1913.07 -1908.63 -1908.72 -1915.11 -1952.85 -1910.47 -1935.08 -1919.91 -1945.93 -1959.49 -1919.53 -1912.31 -1950.31 -2115.11 -2086.99 -2113.75 
1 -1905.68 -1905.97 -1910.47 -1906.81 -1907.65 -1915.11 -1917.41 -1908.72 -1919.91 -1922.03 -1914.96 -1948.86 -1915.88 -1959.49 -1950.13 -1912.31 -2090.7 -1999.11 -2155.94 -2060.78 
1 -1908.84 -1908.72 -1906.81 -1912.31 -1909.98 -1910.93 -1935.45 -1910.76 -1910.47 -1916.97 -1915.88 -1917.41 -1945.43 -2046.71 -1950.13 -1907.84 -1999.11 -1926.68 -2111.84 -2060.78 
1 -1905.78 -1905.92 -1905.88 -1906.38 -1908.87 -1910.76 -1912.73 -1917.41 -1908.37 -1909.98 -1916.97 -1926.68 -1986.42 -1908.72 -2013.85 -1912.47 -1944.12 -2115.56 -2046.71 -1935.98 
1 -1906.38 -1905.88 -1905.85 -1906.3 -1908.72 -1908.91 -1912.8 -1906.05 -1912.6 -1926.68 -1923.05 -1907.12 -1907.55 -1951.15 -1912.47 -1944.12 -2006.55 -1940.05 -2115.56 -2052.01 
1 -1905.88 -1907.06 -1906.3 -1907.31 -1912.8 -1907.17 -1906.97 -1926.68 -1912.6 -1908.91 -1911.46 -1940.05 -1909.43 -2069.27 -2006.55 -1923.22 -1978.27 -1908.72 -1932.99 -2052.01 
1 -1905.9 -1906.96 -1906.97 -1906.87 -1908.72 -1912.6 -1912.8 -1915.12 -1908.06 -1911.02 -1909.43 -1909.13 -1907.17 -1990.75 -1916.36 -1989.78 -2052.01 -1932.99 -1940.05 -2002.76 
1 -1906.38 -1908.1 -1906.35 -1907.17 -1909.19 -1906.96 -1911.91 -1908.94 -1906.87 -1908.18 -1940.05 -1924.57 -1999.03 -1953.45 -1967.12 -1906.97 -1999.64 -1906.31 -1989.78 -2052.01 
1 -1906.01 -1908.01 -1906.34 -1906.72 -1920.45 -1909.19 -1908.18 -1906.13 -1910.53 -1955.23 -1932.51 -1920.25 -1929.3 -1910.64 -1999.03 -1906.31 -1974.88 -2052.01 -2011.19 -1953.45 
1 -1906.55 -1907 -1905.72 -1909.44 -1906.55 -1906.1 -1913.83 -1907.03 -1906.22 -1920.25 -1935.06 -1930.92 -1999.03 -1919.28 -1971.29 -1910.65 -1915.82 -1926.05 -2044.53 -1997.77 
1 -1906.55 -1906.1 -1906.61 -1905.7 -1910.41 -1908.47 -1911.79 -1907.49 -1919.09 -1907.65 -1915.82 -1907.08 -1906.23 -1935.06 -1920.25 -1908 -2028.99 -2041.92 -1971.29 -2058.52 
1 -1905.91 -1905.7 -1907.49 -1906.04 -1906.19 -1906.1 -1906.75 -1906.23 -1906.46 -1917.77 -1919.35 -1971.29 -1909.11 -1939.66 -1935.06 -1916.62 -2028.55 -1908.47 -2028.99 -2190.52 
1 -1905.7 -1906.75 -1906.04 -1905.89 -1907.03 -1908.03 -1907.43 -1919.35 -1924.72 -1930.64 -2006.81 -1905.84 -1909.56 -1909.55 -1924.3 -1929.93 -2030.71 -1973.43 -1969.81 -2162.27 
1 -1905.84 -1906.83 -1905.74 -1909.56 -1908.01 -1906.7 -1905.89 -1913.28 -1920.46 -1949.37 -1924.72 -2006.81 -1913.86 -1913.99 -1929.73 -1921.06 -2030.71 -1994.66 -1927.42 -2104.06 
